Division_code,Division,Subdivision_Code,Subdivision_name,Group_Code,Group_Name,Family_Code,Family_Name,title_Code,title_x,2004_code,title_y,Description
1,Manangers,11,"chief Executives, Senoir officials and Legislators",112,Managing Directors and Chief Executives,1120,Managing Directors and Chief Executives,1120.2,"Working Proprietor, Retail Trade/Proprietor, Retail Trade",1214.4,"Working Proprietor, Retail","Trade/Proprietor, Retail Trade Working Proprietor, Retail Trade conducts business in retail trade on own account, buying merchandise from manufacturers or wholesalers according to public demand and sells them to customers for profit. Lays down business policies regarding margin of profit and compliance with prescribed rules and regulations. May appoint Directors and Managers and may delegate financial and operational powers to them. May obtain licence or permit from public authorities for retail trade. ISCO 08 Unit Group Details: Code  1120 Title  Managing Directors and Chief Executives"
1,Manangers,11,"chief Executives, Senoir officials and Legislators",112,Managing Directors and Chief Executives,1120,Managing Directors and Chief Executives,1120.21,"Director, Wholesale Trade",1214.5,"Director, Wholesale Trade","Director, Wholesale Trade lays down policies within powers ,delegated, and plans, controls and directs operation of private or public enterprise or segment of its activities engaged in buying and selling of goods in wholesale. Is designated according to work performed, such as: MANAGING DIRECTOR (Wholesale Trade). CHAIRMAN, BOARD OF DIRECTORS (Wholesale Trade). ISCO 08 Unit Group Details: Code  1120 Title  Managing Directors and Chief Executives"
1,Manangers,11,"chief Executives, Senoir officials and Legislators",112,Managing Directors and Chief Executives,1120,Managing Directors and Chief Executives,1120.22,"Director, Retail Trade",1214.6,"Director, Retail Trade","Director, Retail Trade lays down policies within powers delegated and plans, controls and directs operation of private or public enterprises or a segment of its activities, engaged in buying and selling goods in retail. Is designated according to work performed such as: MANAGING DIRECTOR (Retail Trade), CHAIRMAN, BOARD OF DIRECTORS (Retail Trade) DIRECTOR-IN-CHARGE (Retail Trade). ISCO 08 Unit Group Details: Code  1120 VOLUME II A National Classification of Occupations – 2015 Division 1 14 Title  Managing Directors and Chief Executives"
1,Manangers,11,"chief Executives, Senoir officials and Legislators",112,Managing Directors and Chief Executives,1120,Managing Directors and Chief Executives,1120.23,"Working Proprietor, Transport",1215.1,"Working Proprietor, Transport","Working Proprietor, Transport plans, organizes, co-ordinates and controls activities of the organization or establishment wholly or partly owned by him, is engaged in transporting passengers and freight by buses, trucks, taxis, rickshaws, tongas, and other means of road transport; by boats, launches, ships, etc. plying on inland or coastal waters or on high seas; by aircraft for providing transport and other services, incidental to transport. ISCO 08 Unit Group Details: Code  1120 Title  Managing Directors and Chief Executives"
1,Manangers,11,"chief Executives, Senoir officials and Legislators",112,Managing Directors and Chief Executives,1120,Managing Directors and Chief Executives,1120.24,"Director, Transport",1215.2,"Director, Transport","Director, Transport plans organizes, co- ordinates and controls, within authority delegated, activities of private or public organizations or one or more of its departments, branches or sections, engaged in transporting passengers and freight by railways, tramways, buses, trucks, taxis, rickshaws, animal transport and other means of road transport; by boats, launches and ships plying on rivers, coastal waters, and high seas; by aircrafts; and operating services incidental to transport. Is designated according to work performed, powers exercised of service controlled, such as: MANAGING DIRECTOR (TRANSPORT). DIRECTOR, TRAFFIC GENERAL, MANAGER, RAILWAYS, DIRECTOR, ROADWAYS, CHIEF OPERATING SUPERINTENDENT(RAILWAYS). CHIEF COMMERCIAL SUPERINTENDENT(RAILWAYS). ISCO 08 Unit Group Details: Code  1120 Title  Managing Directors and Chief Executives"
1,Manangers,11,"chief Executives, Senoir officials and Legislators",112,Managing Directors and Chief Executives,1120,Managing Directors and Chief Executives,1120.25,"Director, Communication",1215.3,"Director, Communication","Director, Communication plans, organizes, co-ordinates and controls, within authority delegated, activities of public or private organization or one or more of its departments or branches, engaged in providing postal, telephone, telegraph, wireless and other communication services. Is designated according to powers exercised or type of communication service directed such as: DIRECTOR, POSTAL SERVICES, POST MASTER GENERAL. DIRECTOR, OVERSEAS COMMUNICATION SERVICES. DIRECTOR OF TELEPHONES, DIRECTOR OF RAILWAY MAIL SERVICE. ISCO 08 Unit Group Details: Code  1120 Title  Managing Directors and Chief Executives"
1,Manangers,11,"chief Executives, Senoir officials and Legislators",112,Managing Directors and Chief Executives,1120,Managing Directors and Chief Executives,1120.26,"Director, Airport",1215.4,"Director, Airport","Director, Airport plans, directs, and co- ordinates, through subordinate personnel, activities concerned with construction and maintenance of airport facilities and operation of airport in accordance with governmental agencies or commission policies and regulations. Consults with commission members, governmental officials, or representatives of airlines to discuss and plan matters, such as design and development of airport facilities, VOLUME II A National Classification of Occupations – 2015 Division 1 15 formulation of operating rules, regulations, and procedures, and aircraft landing, taxiing, and take-off patterns for various types of aircrafts. Negotiates with representatives of airlines, utility companies, or individuals for acquisition of property for development of airports, lease of airport buildings and facilities, or use of rights-of-way over private property. Formulates procedures for use in event of aircraft accidents, fires, or other emergencies. Inspects airport facilities, such as runways, buildings, beacons and lighting, and automotive or construction equipment, or reviews inspection reports, to determine repairs, replacement, or improvements required. Co-ordinates activities of personnel involved in repair and maintenance of airport facilities, buildings, and equipment to minimize interruption of airport operations and improve efficiency. Directs personnel in investigating violations of aerial or ground traffic regulations, reviews investigation reports, and initiates actions to be taken against violators. Directs studies on noise abatement resulting from complaints of excessive noise from low flying aircraft or other operations. Reviews reports of expenditures for previous fiscal year, proposes improvements to facilitate, estimated increase in volume of traffic, in order to prepare budget estimates for upcoming fiscal year. Represents airport before civic or other organizational groups, courts, boards, and commissions. ISCO 08 Unit Group Details: Code  1120 Title  Managing Directors and Chief Executives"
1,Manangers,11,"chief Executives, Senoir officials and Legislators",112,Managing Directors and Chief Executives,1120,Managing Directors and Chief Executives,1120.27,"Working Proprietor, Storage and Warehousing",1216.1,"Working Proprietor, Storage and","Warehousing Working Proprietor, Storage and Warehousing plans and organizes storage warehousing and freight handling services to public and private organizations by land, sea or air and arranges allied transport and communication facilities to parties concerned. Obtains license from Government where necessary, and lays down business policies. Appoints Directors, Agents and Managers and delegates required financial and other powers to them to ensure smooth running of business, desired margin of profit and compliance with business terms and Government rules and regulations. ISCO 08 Unit Group Details: Code  1120 Title  Managing Directors and Chief Executives"
1,Manangers,11,"chief Executives, Senoir officials and Legislators",112,Managing Directors and Chief Executives,1120,Managing Directors and Chief Executives,1120.28,"Director, Storage and Warehousing",1216.2,"Director, Storage and Warehousing","Director, Storage and Warehousing plans, organizes, co-ordinates and controls, within authority delegated, activities of public or private organizations, or one or more of its branches, engaged in providing storage and warehouse facilities on prescribed terms and conditions to Government and private parties. May arrange facilities of transport and communication as required. May specialize in any particular type of item or commodity such as machinery and engineering items, explosives, perishable goods, etc. and be designated accordingly. ISCO 08 Unit Group Details: Code  1120 Title  Managing Directors and Chief Executives VOLUME II A National Classification of Occupations – 2015 Division 1 16"
1,Manangers,11,"chief Executives, Senoir officials and Legislators",112,Managing Directors and Chief Executives,1120,Managing Directors and Chief Executives,1120.29,"Working Proprietor, Lodging and Catering Services",1217.1,"Working Proprietor, Lodging and","Catering Services Working Proprietor, Lodging and Catering Services plans, organizes, co-ordinates and controls operations of the organization or establishment wholly or partly owned by him and is engaged in serving food, drinks and beverages and providing lodging and camping facilities to public. Included are: WORKING PROPRIETOR, HOTEL. WORKING PROPRIETOR, RESTAURANT. WORKING PROPRIETOR, CAFE WORKING PROPRIETOR, COFFEE HOUSE. ISCO 08 Unit Group Details: Code  1120 Title  Managing Directors and Chief Executives"
